,Target,AGE,S1,Q3,Q4,Q5a,Q5b,Q5c,Q5d,Q5e,Q5g,Q5h,Q5i,Q5j,Q5l,Q20,Q21,Q22,Q25,Q27,Q28,Q29,Q30,Q32,Q33,Q34,Q35,Q36a,Q36b,Q36c,Q31,Q37a,Q38,Postcode_clean,Ward,OutputArea,Number of council services accessed,Information about public services,Publication Use,Usefulness of offline publication,Financial Worry
595,0.0,36.0,0.0,other,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,5.0,3.0,3.0,0.0,0.0,0.0,4.0,5.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,218.0,15.0,121.0,0.0,1.2,Online,2860.8,Concerned
596,0.0,39.0,1.0,other,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,4.0,1.0,0.0,0.0,2.0,3.0,4.0,7.0,0.0,0.0,0.0,0.0,0.0,3.0,219.0,15.0,122.0,0.0,0.4,Online,2861.8,Not Concerned
597,0.0,46.0,1.0,other,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,5.0,3.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,3.0,218.0,15.0,121.0,0.0,1.2,Online and Offline,2517.2,Not Concerned
598,0.0,32.0,1.0,other,2.0,0.0,2.0,5.0,2.0,5.0,4.0,4.0,1.0,1.0,4.0,0.0,2.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,10.0,0.0,0.0,0.0,2.0,0.0,6.0,220.0,2.0,123.0,0.0,1.0,Online,2863.6,Not Concerned
599,1.0,80.0,0.0,other,0.0,0.0,2.0,5.0,5.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,6.0,5.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,221.0,5.0,124.0,0.0,1.0,Online and Offline,844.8,Not Concerned
600,0.0,24.0,0.0,other,12.0,0.0,0.0,5.0,0.0,0.0,0.0,4.0,1.0,4.0,0.0,0.0,2.0,4.0,2.0,1.0,2.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,221.0,5.0,124.0,0.0,1.0,Online and Offline,2812.8,Concerned
601,0.0,65.0,0.0,other,0.0,0.0,0.0,5.0,3.0,3.0,0.0,1.0,0.0,2.0,2.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,2.0,2.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,220.0,2.0,123.0,0.0,1.0,Online and Offline,2466.0,Not Concerned
602,0.0,27.0,0.0,other,12.0,0.0,0.0,5.0,4.0,2.0,0.0,2.0,1.0,0.0,2.0,0.0,2.0,0.0,1.0,1.0,2.0,0.0,0.0,4.0,4.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,221.0,5.0,124.0,0.0,1.0,Online and Offline,1245.0,Concerned
603,0.0,37.0,0.0,other,8.0,1.0,0.0,1.0,0.0,0.0,1.0,4.0,4.0,4.0,2.0,1.0,2.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,4.0,4.0,7.0,0.0,0.0,0.0,0.0,0.0,2.0,221.0,5.0,124.0,0.0,0.8,Online and Offline,1245.6,Not Concerned
604,0.0,27.0,1.0,other,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,2.0,5.0,5.0,5.0,5.0,2.0,0.0,0.0,0.0,0.0,4.0,221.0,5.0,124.0,0.0,1.0,Online,2867.4,Not Concerned
605,0.0,55.0,1.0,other,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,5.0,5.0,6.0,0.0,2.0,0.0,0.0,0.0,2.0,221.0,5.0,124.0,0.0,1.0,Online and Offline,2815.8,Concerned
606,0.0,33.0,1.0,other,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,0.0,4.0,0.0,2.0,21.0,0.0,0.0,0.0,4.0,5.0,5.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,220.0,2.0,123.0,0.0,1.0,Online and Offline,2816.6,Not Concerned
607,0.0,,1.0,other,10.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,0.0,2.0,1.0,0.0,0.0,0.0,8.0,8.0,8.0,10.0,0.0,0.0,0.0,0.0,0.0,2.0,220.0,2.0,123.0,0.0,1.0,Online and Offline,1083.6,Not Concerned
608,1.0,65.0,1.0,other,12.0,4.0,4.0,5.0,2.0,4.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,9.0,0.0,0.0,0.0,0.0,0.0,2.0,221.0,5.0,124.0,0.0,1.0,Online and Offline,1432.8,Concerned
609,0.0,59.0,0.0,other,15.0,0.0,0.0,0.0,0.0,1.0,4.0,4.0,0.0,0.0,4.0,0.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,7.0,3.0,4.0,2.0,2.0,0.0,0.0,1.0,2.0,220.0,2.0,123.0,0.0,0.8,Offline,2818.4,Concerned
610,0.0,64.0,1.0,other,15.0,0.0,0.0,5.0,2.0,1.0,2.0,0.0,0.0,2.0,2.0,0.0,2.0,0.0,2.0,1.0,0.0,0.0,0.0,2.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,220.0,2.0,123.0,0.0,0.4,Online,2872.2,Not Concerned
611,0.0,27.0,1.0,other,12.0,0.0,0.0,5.0,4.0,1.0,4.0,2.0,4.0,2.0,2.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,4.0,0.0,0.0,0.0,0.0,1.0,5.0,220.0,2.0,123.0,0.0,1.0,Online,2873.2,Not Concerned
612,0.0,55.0,1.0,other,0.0,2.0,1.0,2.0,4.0,4.0,4.0,4.0,0.0,2.0,2.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,4.0,0.0,5.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,220.0,2.0,123.0,0.0,0.0,Online and Offline,2339.2,Concerned
613,0.0,40.0,1.0,other,14.0,0.0,2.0,2.0,2.0,2.0,0.0,2.0,4.0,4.0,2.0,0.0,2.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,3.0,5.0,3.0,3.0,3.0,3.0,0.0,0.0,3.0,221.0,5.0,124.0,0.0,1.0,Online,2874.8,Concerned
614,0.0,23.0,0.0,other,13.0,0.0,2.0,5.0,0.0,5.0,2.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,5.0,4.0,4.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,222.0,10.0,125.0,2.0,1.2,Online and Offline,2824.8,Concerned
615,0.0,49.0,1.0,other,0.0,0.0,0.0,4.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,2.0,0.0,0.0,0.0,4.0,4.0,4.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,223.0,10.0,125.0,0.0,2.4,Online and Offline,2825.6,Concerned
616,0.0,48.0,1.0,other,0.0,0.0,2.0,4.0,2.0,4.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,4.0,4.0,4.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,222.0,10.0,125.0,1.0,2.4,Offline,1390.0,Concerned
617,0.0,39.0,1.0,other,6.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,6.0,0.0,3.0,4.0,0.0,0.0,0.0,0.0,1.0,4.0,222.0,10.0,125.0,2.0,2.4,Offline,1981.4,Concerned
618,0.0,58.0,1.0,other,0.0,2.0,2.0,4.0,2.0,5.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,4.0,4.0,5.0,7.0,0.0,2.0,0.0,0.0,0.0,0.0,224.0,10.0,106.0,2.0,2.6,Online and Offline,2694.8,Concerned
619,0.0,33.0,0.0,other,10.0,0.0,0.0,1.0,0.0,5.0,2.0,0.0,0.0,2.0,2.0,0.0,2.0,0.0,1.0,1.0,3.0,0.0,0.0,4.0,4.0,4.0,7.0,0.0,0.0,2.0,0.0,1.0,4.0,222.0,10.0,125.0,2.0,3.2,Offline,1982.4,Concerned
620,0.0,67.0,0.0,other,6.0,0.0,0.0,5.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,4.0,4.0,4.0,0.0,2.0,2.0,2.0,0.0,1.0,2.0,223.0,10.0,125.0,1.0,3.0,Offline,1850.2,Not Concerned
621,0.0,44.0,1.0,other,14.0,0.0,2.0,0.0,0.0,1.0,2.0,2.0,0.0,0.0,2.0,0.0,2.0,0.0,1.0,2.0,0.0,0.0,0.0,5.0,4.0,4.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,223.0,10.0,125.0,0.0,3.2,Online and Offline,2829.2,Concerned
622,0.0,68.0,0.0,other,0.0,0.0,0.0,5.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,1.0,0.0,0.0,1.0,3.0,3.0,5.0,3.0,2.0,2.0,1.0,0.0,0.0,0.0,223.0,10.0,125.0,1.0,2.6,Online and Offline,2697.2,Not Concerned
623,0.0,31.0,1.0,other,10.0,2.0,0.0,2.0,0.0,4.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,1.0,2.0,2.0,0.0,0.0,5.0,4.0,5.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,224.0,10.0,106.0,0.0,3.2,Online and Offline,2830.6,Not Concerned
624,0.0,32.0,0.0,other,10.0,1.0,1.0,1.0,4.0,3.0,1.0,4.0,1.0,1.0,4.0,1.0,0.0,0.0,2.0,5.0,4.0,0.0,0.0,4.0,4.0,4.0,9.0,0.0,0.0,0.0,0.0,0.0,3.0,225.0,16.0,126.0,0.0,0.2,Online and Offline,2831.4,Not Concerned
625,0.0,66.0,0.0,other,0.0,3.0,3.0,5.0,5.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,0.0,2.0,2.0,0.0,0.0,1.0,5.0,2.0,5.0,9.0,2.0,2.0,2.0,0.0,0.0,0.0,226.0,16.0,127.0,0.0,0.6,Offline,2647.6,Not Concerned
626,0.0,45.0,0.0,other,0.0,2.0,2.0,4.0,4.0,1.0,4.0,4.0,2.0,2.0,1.0,1.0,2.0,0.0,2.0,5.0,2.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,227.0,16.0,128.0,0.0,0.0,Online,2884.4,Not Concerned
627,0.0,47.0,1.0,other,0.0,1.0,4.0,1.0,1.0,3.0,3.0,1.0,3.0,3.0,3.0,1.0,3.0,0.0,2.0,3.0,1.0,0.0,0.0,4.0,4.0,4.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,225.0,16.0,126.0,0.0,0.6,Online and Offline,2484.2,Not Concerned
628,0.0,50.0,0.0,other,10.0,3.0,4.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,2.0,2.0,1.0,0.0,0.0,2.0,4.0,4.0,11.0,0.0,0.0,0.0,0.0,0.0,2.0,226.0,16.0,127.0,0.0,0.2,Online and Offline,2834.2,Not Concerned
629,0.0,45.0,1.0,other,7.0,3.0,1.0,5.0,4.0,3.0,3.0,1.0,1.0,4.0,3.0,1.0,2.0,0.0,2.0,5.0,3.0,0.0,0.0,4.0,4.0,4.0,9.0,0.0,0.0,0.0,0.0,0.0,2.0,226.0,16.0,127.0,0.0,0.0,Online and Offline,2832.2,Not Concerned
630,0.0,60.0,0.0,other,12.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,4.0,2.0,4.0,10.0,0.0,0.0,0.0,0.0,0.0,2.0,225.0,16.0,126.0,0.0,0.6,Online and Offline,2644.8,Not Concerned
631,0.0,49.0,1.0,other,6.0,4.0,4.0,5.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,1.0,4.0,2.0,0.0,1.0,2.0,5.0,4.0,9.0,0.0,0.0,0.0,0.0,0.0,2.0,228.0,16.0,126.0,0.0,0.0,Online and Offline,2836.4,Not Concerned
632,0.0,47.0,1.0,other,0.0,3.0,1.0,3.0,4.0,3.0,3.0,1.0,3.0,3.0,1.0,1.0,3.0,0.0,2.0,2.0,1.0,0.0,0.0,4.0,4.0,5.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,226.0,16.0,127.0,0.0,4.0,Online,2889.0,Not Concerned
633,0.0,35.0,0.0,other,12.0,3.0,3.0,5.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,3.0,0.0,2.0,6.0,4.0,0.0,0.0,6.0,4.0,1.0,11.0,0.0,0.0,0.0,0.0,0.0,1.0,226.0,16.0,127.0,0.0,0.0,Online and Offline,1264.6,Not Concerned
634,0.0,18.0,1.0,other,7.0,4.0,2.0,4.0,4.0,1.0,4.0,4.0,1.0,4.0,4.0,1.0,2.0,0.0,2.0,4.0,1.0,0.0,0.0,2.0,5.0,5.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,225.0,16.0,126.0,0.0,4.0,Online and Offline,2838.4,Not Concerned
635,0.0,74.0,0.0,other,19.0,2.0,0.0,5.0,0.0,3.0,2.0,4.0,2.0,4.0,2.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,5.0,3.0,0.0,6.0,1.0,1.0,1.0,0.0,0.0,2.0,225.0,16.0,126.0,0.0,0.0,Offline,2702.6,Not Concerned
636,0.0,61.0,1.0,other,14.0,3.0,3.0,1.0,1.0,1.0,3.0,1.0,3.0,3.0,1.0,1.0,3.0,0.0,1.0,4.0,0.0,1.0,2.0,5.0,5.0,4.0,6.0,0.0,0.0,0.0,0.0,0.0,2.0,227.0,16.0,128.0,0.0,0.6,Online and Offline,2839.8,Concerned
637,0.0,22.0,0.0,other,0.0,2.0,1.0,1.0,4.0,3.0,4.0,4.0,4.0,4.0,2.0,1.0,2.0,0.0,2.0,4.0,1.0,0.0,0.0,5.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,227.0,16.0,128.0,0.0,0.2,Online,2893.0,Not Concerned
638,0.0,51.0,0.0,other,13.0,0.0,0.0,5.0,0.0,3.0,0.0,4.0,4.0,2.0,0.0,1.0,2.0,0.0,1.0,1.0,0.0,0.0,1.0,11.0,10.0,1.0,9.0,1.0,1.0,1.0,0.0,0.0,0.0,225.0,16.0,126.0,0.0,0.6,Offline,2652.2,Not Concerned
639,0.0,41.0,0.0,other,18.0,3.0,1.0,3.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,4.0,4.0,5.0,9.0,0.0,0.0,0.0,0.0,0.0,2.0,225.0,16.0,126.0,0.0,0.6,Online and Offline,2842.0,Not Concerned
640,1.0,68.0,0.0,other,14.0,4.0,0.0,5.0,2.0,1.0,2.0,2.0,4.0,4.0,4.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,5.0,6.0,2.0,2.0,2.0,0.0,0.0,2.0,229.0,15.0,129.0,0.0,2.0,Offline,2656.2,Not Concerned
641,0.0,48.0,0.0,other,0.0,2.0,2.0,2.0,2.0,1.0,0.0,2.0,2.0,2.0,0.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,4.0,3.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,229.0,15.0,129.0,0.0,2.5,Online and Offline,2842.2,Not Concerned
642,0.0,,1.0,other,0.0,1.0,1.0,1.0,1.0,3.0,2.0,2.0,4.0,4.0,4.0,1.0,0.0,2.0,4.0,3.0,1.0,0.0,0.0,5.0,5.0,4.0,7.0,0.0,0.0,0.0,0.0,0.0,2.0,230.0,15.0,129.0,0.0,0.6,Online and Offline,2491.0,Not Concerned
643,0.0,33.0,0.0,other,0.0,2.0,2.0,0.0,2.0,1.0,2.0,2.0,2.0,2.0,0.0,1.0,0.0,0.0,2.0,3.0,2.0,0.0,0.0,3.0,3.0,4.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,231.0,15.0,129.0,0.0,4.0,None,2897.4,Not Concerned
644,0.0,38.0,0.0,other,15.0,4.0,2.0,5.0,2.0,1.0,0.0,0.0,2.0,0.0,4.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,11.0,7.0,3.0,11.0,2.0,0.0,2.0,0.0,0.0,0.0,229.0,15.0,129.0,1.0,2.4,Online,2898.4,Not Concerned
645,0.0,20.0,0.0,other,0.0,4.0,2.0,5.0,2.0,3.0,4.0,4.0,1.0,1.0,4.0,1.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,4.0,5.0,2.0,9.0,2.0,0.0,0.0,2.0,0.0,0.0,232.0,15.0,130.0,0.0,2.2,Online,2899.4,Not Concerned
646,1.0,63.0,1.0,other,14.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,0.0,2.0,4.0,3.0,0.0,0.0,1.0,3.0,3.0,7.0,9.0,0.0,0.0,0.0,0.0,0.0,2.0,230.0,15.0,129.0,0.0,4.0,Offline,2494.4,Not Concerned
647,0.0,54.0,1.0,other,0.0,2.0,4.0,2.0,4.0,3.0,4.0,4.0,2.0,4.0,4.0,1.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,229.0,15.0,129.0,0.0,0.0,Offline,2847.8,Not Concerned
648,0.0,25.0,0.0,other,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,233.0,0.0,131.0,0.0,1.0,None,2901.8,Not Concerned
649,0.0,59.0,1.0,other,15.0,3.0,3.0,3.0,3.0,3.0,1.0,3.0,3.0,3.0,3.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,5.0,1.0,3.0,11.0,0.0,0.0,0.0,0.0,1.0,8.0,234.0,0.0,7.0,0.0,0.0,None,2902.8,Not Concerned
650,0.0,46.0,1.0,other,0.0,4.0,4.0,2.0,3.0,3.0,4.0,4.0,1.0,1.0,3.0,0.0,0.0,3.0,1.0,2.0,1.0,0.0,0.0,5.0,3.0,5.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,235.0,10.0,132.0,0.0,1.0,Online and Offline,2492.8,Not Concerned
651,0.0,69.0,1.0,other,0.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,3.0,2.0,2.0,2.0,0.0,0.0,2.0,2.0,5.0,4.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,235.0,10.0,132.0,0.0,0.0,None,2904.4,Not Concerned
652,0.0,26.0,0.0,other,0.0,0.0,3.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,1.0,3.0,4.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,236.0,10.0,132.0,0.0,1.0,Online,2905.4,Not Concerned
653,0.0,83.0,0.0,other,0.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,1.0,3.0,0.0,4.0,2.0,2.0,1.0,0.0,0.0,0.0,1.0,2.0,1.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,235.0,10.0,132.0,0.0,1.0,Online and Offline,2657.8,Not Concerned
654,0.0,35.0,0.0,other,5.0,3.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.0,2.0,0.0,1.0,2.0,3.0,0.0,0.0,1.0,4.0,4.0,11.0,0.0,0.0,0.0,0.0,1.0,3.0,236.0,10.0,132.0,0.0,0.0,Online and Offline,2493.4,Not Concerned
655,0.0,,0.0,other,2.0,3.0,3.0,3.0,3.0,3.0,1.0,3.0,3.0,3.0,3.0,1.0,0.0,2.0,2.0,1.0,0.0,0.0,2.0,1.0,2.0,3.0,7.0,0.0,0.0,0.0,0.0,1.0,2.0,233.0,0.0,131.0,0.0,0.0,Offline,2852.4,Not Concerned
656,0.0,50.0,1.0,other,2.0,2.0,2.0,3.0,4.0,3.0,3.0,3.0,2.0,3.0,3.0,0.0,0.0,3.0,2.0,1.0,0.0,0.0,2.0,5.0,2.0,2.0,10.0,0.0,0.0,0.0,0.0,0.0,2.0,232.0,0.0,130.0,0.0,1.0,Online and Offline,2854.4,Not Concerned
657,0.0,57.0,1.0,other,4.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.0,2.0,0.0,1.0,3.0,0.0,0.0,0.0,4.0,3.0,4.0,11.0,0.0,0.0,0.0,0.0,0.0,2.0,235.0,10.0,132.0,0.0,0.0,Offline,2855.2,Not Concerned
658,0.0,34.0,1.0,other,5.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,4.0,5.0,0.0,5.0,0.0,0.0,0.0,2.0,0.0,4.0,233.0,0.0,131.0,0.0,0.0,Online and Offline,2853.2,Not Concerned
659,0.0,24.0,0.0,other,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,4.0,3.0,2.0,11.0,0.0,0.0,0.0,0.0,1.0,9.0,233.0,0.0,131.0,0.0,0.0,None,2910.8,Not Concerned
660,0.0,,0.0,other,0.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,2.0,2.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,233.0,0.0,131.0,0.0,0.0,Offline,2857.6,Not Concerned
661,0.0,25.0,1.0,other,0.0,0.0,0.0,3.0,3.0,3.0,2.0,2.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,7.0,0.0,6.0,5.0,2.0,2.0,2.0,0.0,0.0,0.0,235.0,10.0,132.0,0.0,1.0,Online and Offline,2497.6,Not Concerned
662,0.0,19.0,0.0,other,5.0,0.0,2.0,2.0,3.0,3.0,3.0,3.0,0.0,2.0,3.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,2.0,1.0,2.0,9.0,0.0,0.0,0.0,0.0,1.0,5.0,235.0,10.0,132.0,0.0,1.0,None,2913.2,Not Concerned
663,0.0,,1.0,other,15.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.0,2.0,0.0,1.0,2.0,0.0,0.0,0.0,4.0,5.0,5.0,11.0,0.0,0.0,0.0,0.0,1.0,9.0,232.0,0.0,130.0,0.0,0.8,Offline,2859.8,Not Concerned
664,1.0,66.0,1.0,other,0.0,4.0,4.0,3.0,4.0,4.0,1.0,3.0,1.0,4.0,1.0,1.0,0.0,2.0,4.0,2.0,0.0,0.0,0.0,4.0,4.0,4.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,237.0,2.0,133.0,0.0,0.2,Offline,2860.6,Not Concerned
665,1.0,20.0,0.0,other,0.0,4.0,1.0,3.0,4.0,1.0,3.0,1.0,1.0,4.0,1.0,1.0,2.0,2.0,4.0,3.0,0.0,0.0,0.0,4.0,4.0,4.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,238.0,2.0,133.0,0.0,0.2,None,2915.8,Not Concerned
666,0.0,58.0,0.0,other,0.0,4.0,1.0,3.0,4.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0,0.0,2.0,4.0,2.0,0.0,0.0,0.0,4.0,2.0,4.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,239.0,2.0,133.0,0.0,0.2,Offline,2366.6,Not Concerned
667,0.0,37.0,1.0,other,13.0,4.0,1.0,4.0,1.0,3.0,3.0,1.0,1.0,3.0,1.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,5.0,5.0,5.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,238.0,2.0,133.0,0.0,0.6,None,2917.4,Not Concerned
668,0.0,38.0,0.0,other,13.0,1.0,4.0,4.0,1.0,3.0,1.0,1.0,3.0,4.0,1.0,1.0,0.0,0.0,4.0,4.0,2.0,0.0,0.0,2.0,4.0,5.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,237.0,2.0,133.0,0.0,0.8,Offline,2863.4,Not Concerned
669,1.0,49.0,1.0,other,10.0,2.0,4.0,3.0,4.0,1.0,1.0,3.0,4.0,1.0,4.0,1.0,2.0,0.0,4.0,2.0,0.0,0.0,0.0,4.0,4.0,4.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,240.0,2.0,133.0,0.0,0.2,None,2919.2,Not Concerned
670,0.0,49.0,1.0,other,13.0,4.0,1.0,3.0,4.0,1.0,3.0,1.0,3.0,1.0,1.0,1.0,0.0,0.0,2.0,3.0,1.0,0.0,0.0,2.0,5.0,5.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,239.0,2.0,133.0,0.0,0.6,Offline,2865.0,Not Concerned
671,0.0,49.0,1.0,other,0.0,1.0,3.0,1.0,2.0,1.0,1.0,4.0,1.0,3.0,1.0,1.0,0.0,0.0,4.0,2.0,1.0,0.0,0.0,2.0,5.0,4.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,238.0,2.0,133.0,0.0,0.2,None,2921.0,Not Concerned
672,0.0,39.0,1.0,other,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,5.0,2.0,5.0,4.0,0.0,0.0,0.0,1.0,0.0,3.0,241.0,17.0,134.0,0.0,0.0,Online and Offline,2562.2,Not Concerned
673,0.0,35.0,0.0,other,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,3.0,5.0,0.0,5.0,0.0,0.0,0.0,4.0,0.0,0.0,242.0,17.0,134.0,0.0,2.0,Online and Offline,2565.8,Not Concerned
674,0.0,38.0,0.0,other,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,5.0,3.0,2.0,0.0,0.0,0.0,5.0,5.0,5.0,4.0,0.0,0.0,0.0,1.0,0.0,3.0,243.0,17.0,135.0,0.0,1.2,Online and Offline,2566.6,Not Concerned
675,0.0,40.0,1.0,other,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,3.0,0.0,0.0,0.0,5.0,2.0,5.0,4.0,0.0,2.0,0.0,0.0,0.0,1.0,241.0,17.0,134.0,0.0,0.2,Online and Offline,2567.4,Not Concerned
